host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,instant_bookable,reviews_per_month,amenities_number,predicted_price,listing_id,host_listings_count,host_total_listings_count,review_scores_rating,review_scores_value,review_scores_accuracy,review_scores_checkin,calculated_host_listings_count
t,t,t,De Pijp - Rivierenbuurt,52.35729,4.90163,Entire home/apt,4,1.0,2.0,87.0,1,1,f,3.19,33,169.0422595808759,319985,3.0,3.0,95.0,9.0,10.0,10.0,2
f,t,f,Zuid,52.34919,4.85889,Entire home/apt,4,2.0,2.0,88.0,1,1,f,0.31,10,170.6504279395267,320689,1.0,1.0,95.0,9.0,9.0,10.0,1
t,t,t,De Pijp - Rivierenbuurt,52.3555,4.89215,Private room,4,1.0,4.0,75.0,3,3,t,5.08,42,128.42714934081891,327285,3.0,3.0,99.0,9.0,10.0,10.0,2
f,t,f,De Baarsjes - Oud-West,52.36182,4.856990000000001,Entire home/apt,4,4.0,4.0,220.0,2,2,f,0.32,36,222.43865156742572,331946,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.368840000000006,4.90648,Entire home/apt,2,1.0,1.0,150.0,4,4,f,0.36,23,149.80172826731905,340994,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Watergraafsmeer,52.35584,4.9335,Private room,2,1.0,1.0,85.0,2,2,t,2.78,18,61.9957784536698,342540,1.0,1.0,91.0,9.0,9.0,10.0,1
t,t,t,Oud-Oost,52.35549,4.908519999999999,Private room,2,1.0,1.0,56.0,4,4,f,3.78,19,76.63936463774303,343094,2.0,2.0,98.0,10.0,10.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.35711,4.90391,Entire home/apt,4,2.0,3.0,169.0,2,2,f,0.42,23,184.30888945635797,345397,1.0,1.0,95.0,9.0,9.0,10.0,1
t,t,t,De Baarsjes - Oud-West,52.36545,4.8753,Entire home/apt,4,4.0,4.0,245.0,2,2,f,0.81,36,223.057375712762,357980,1.0,1.0,97.0,9.0,10.0,10.0,1
t,t,t,Centrum-Oost,52.37021,4.93007,Entire home/apt,2,1.0,1.0,99.0,6,6,f,0.55,24,153.74806570774854,362458,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.370309999999996,4.93244,Entire home/apt,4,2.0,3.0,109.0,2,2,t,1.97,25,187.8971185799519,364728,2.0,2.0,93.0,9.0,10.0,10.0,2
f,t,t,Centrum-Oost,52.36248,4.90204,Entire home/apt,2,1.0,1.0,300.0,3,3,f,0.17,22,149.79220068529617,367107,1.0,1.0,100.0,9.0,10.0,10.0,1
t,t,f,De Baarsjes - Oud-West,52.36594,4.87807,Entire home/apt,2,1.0,1.0,104.0,3,3,f,0.65,22,135.65445847421188,367491,1.0,1.0,98.0,9.0,10.0,10.0,1
t,t,f,Centrum-West,52.384440000000005,4.89191,Entire home/apt,2,1.0,1.0,120.0,3,3,f,1.12,25,154.99087278012416,369870,1.0,1.0,94.0,9.0,10.0,10.0,1
t,t,t,Centrum-Oost,52.37213,4.90379,Entire home/apt,2,1.0,1.0,275.0,2,2,f,1.5,35,159.61249940753555,378523,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,Oud-Oost,52.354659999999996,4.90763,Private room,2,1.0,1.0,199.0,3,2,t,0.8,23,89.21699792069603,379885,2.0,2.0,93.0,9.0,10.0,10.0,2
f,t,t,Centrum-West,52.37393,4.87793,Entire home/apt,3,1.0,1.0,250.0,2,2,f,1.07,26,166.85644462289224,384909,1.0,1.0,93.0,9.0,9.0,10.0,1
f,t,f,Westerpark,52.37927,4.8775,Entire home/apt,4,2.0,2.0,295.0,4,4,f,0.54,16,173.30821786485967,387644,1.0,1.0,96.0,10.0,10.0,10.0,1
t,t,t,Centrum-West,52.378240000000005,4.88532,Private room,2,1.0,1.0,85.0,3,3,f,5.57,18,90.0712064940194,396125,1.0,1.0,97.0,10.0,10.0,10.0,1
t,t,t,Watergraafsmeer,52.35338,4.934069999999999,Entire home/apt,2,1.0,1.0,147.0,2,2,t,1.93,29,117.7010030203694,402353,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,t,Oud-Oost,52.361309999999996,4.92579,Entire home/apt,4,2.0,3.0,133.0,2,2,f,0.14,12,164.736200591042,406794,1.0,1.0,95.0,10.0,10.0,9.0,1
f,t,f,De Baarsjes - Oud-West,52.35971,4.86177,Entire home/apt,3,1.0,2.0,199.0,20,20,f,0.24,27,152.55034187669435,408794,1.0,1.0,92.0,9.0,9.0,10.0,1
f,t,t,Slotervaart,52.34949,4.8320099999999995,Entire home/apt,2,1.0,2.0,150.0,4,4,f,0.07,14,103.2010547960665,411401,0.0,0.0,90.0,10.0,10.0,10.0,1
f,t,f,Zuid,52.35099,4.84665,Entire home/apt,2,1.0,1.0,98.0,4,4,f,0.11,30,145.8175202347329,414865,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.363,4.89917,Entire home/apt,4,2.0,3.0,280.0,180,180,f,0.76,18,183.4447377677027,414917,1.0,1.0,98.0,9.0,9.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36958,4.93516,Entire home/apt,3,1.0,1.0,145.0,2,2,f,0.66,8,118.11610632886254,415619,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36872,4.86022,Entire home/apt,4,2.0,2.0,185.0,3,3,t,0.2,23,177.82760480975935,418098,1.0,1.0,97.0,10.0,9.0,10.0,1
t,t,t,Centrum-West,52.37964,4.894419999999999,Entire home/apt,3,3.0,5.0,192.0,7,4,t,1.29,33,205.40379261184103,422044,8.0,8.0,97.0,9.0,10.0,10.0,8
f,t,t,Bos en Lommer,52.37853,4.85573,Entire home/apt,2,2.0,1.0,45.0,4,4,f,0.18,21,131.2368845984904,431635,1.0,1.0,95.0,10.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35298,4.90512,Entire home/apt,2,1.0,1.0,109.0,3,3,f,1.2,7,120.56487894231236,437757,1.0,1.0,92.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36994,4.86707,Entire home/apt,2,1.0,1.0,140.0,4,4,f,0.57,19,128.51331240978152,439097,2.0,2.0,98.0,9.0,10.0,10.0,1
f,t,f,Zuid,52.34279,4.84985,Entire home/apt,4,2.0,2.0,220.0,3,3,f,1.03,13,170.39394199891672,440992,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.37379,4.94488,Entire home/apt,4,3.0,3.0,175.0,4,4,f,0.33,37,192.37902251635205,441424,1.0,1.0,91.0,9.0,9.0,10.0,1
t,t,t,Centrum-Oost,52.361470000000004,4.8989,Hotel room,2,1.0,1.0,102.0,1,1,f,0.96,21,127.77847094553499,443698,2.0,2.0,98.0,10.0,10.0,10.0,2
f,t,f,Centrum-Oost,52.36446,4.88871,Entire home/apt,2,1.0,1.0,149.0,4,4,f,0.18,12,140.36519145381408,444935,1.0,1.0,89.0,9.0,9.0,9.0,1
f,t,t,De Baarsjes - Oud-West,52.36903,4.8560300000000005,Private room,3,2.0,3.0,76.0,3,3,t,3.88,11,95.81001901980608,445660,2.0,2.0,96.0,9.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35852,4.90356,Private room,3,2.0,2.0,100.0,2,2,f,2.34,9,109.39010692198144,446592,1.0,1.0,91.0,9.0,9.0,10.0,1
f,t,t,Zuid,52.35353,4.847090000000001,Entire home/apt,2,1.0,1.0,105.0,5,5,t,0.75,25,135.54490881346828,447151,1.0,1.0,93.0,9.0,9.0,9.0,1
f,t,t,Centrum-Oost,52.37007,4.9017,Entire home/apt,4,2.0,3.0,275.0,3,3,f,0.79,17,185.97950594080748,450767,3.0,3.0,92.0,9.0,9.0,9.0,2
f,t,t,Centrum-West,52.371159999999996,4.87896,Entire home/apt,4,1.0,3.0,179.0,3,3,f,0.59,14,170.7295848338174,451719,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,t,Oud-Oost,52.35698,4.92061,Entire home/apt,4,3.0,3.0,175.0,3,3,f,0.18,25,193.210973054011,455881,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Oud-Oost,52.360479999999995,4.92685,Entire home/apt,2,1.0,1.0,110.0,3,3,f,0.45,10,118.26848128508914,460469,1.0,1.0,95.0,9.0,9.0,9.0,1
f,t,t,Centrum-West,52.37393,4.89355,Entire home/apt,2,3.0,2.0,175.0,3,3,f,0.47,41,201.07655855574444,462341,1.0,1.0,99.0,10.0,10.0,10.0,1
t,t,t,Westerpark,52.3816,4.87211,Entire home/apt,4,1.0,1.0,150.0,2,2,f,1.93,14,152.1797676260244,463636,16.0,16.0,93.0,9.0,9.0,10.0,2
f,t,f,Centrum-West,52.370740000000005,4.89435,Entire home/apt,2,1.0,1.0,160.0,2,2,t,1.55,14,138.141177290546,467103,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36975,4.86026,Entire home/apt,2,1.0,1.0,125.0,3,3,f,0.31,14,125.45196951779303,474452,1.0,1.0,95.0,9.0,10.0,10.0,1
f,t,t,Oud-Oost,52.35409,4.91289,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.29,27,134.56628607310608,480245,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,t,Westerpark,52.39134,4.89067,Private room,2,1.0,1.0,85.0,2,2,f,5.31,35,87.53790157613207,481664,2.0,2.0,94.0,9.0,10.0,10.0,2
f,t,f,Slotervaart,52.34932,4.83133,Private room,2,1.0,1.0,100.0,2,2,f,0.79,17,66.59999596276793,483779,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.37066,4.86025,Entire home/apt,4,3.0,3.0,200.0,3,3,f,0.53,22,191.44325060152482,484836,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37594,4.8501,Entire home/apt,5,2.0,4.0,79.0,2,2,f,0.95,12,161.23577900745522,489418,1.0,1.0,88.0,9.0,8.0,9.0,1
f,t,f,Slotervaart,52.3526,4.84468,Entire home/apt,4,2.0,2.0,225.0,3,3,f,0.23,35,169.5101692747087,490374,1.0,1.0,91.0,9.0,9.0,10.0,1
f,t,t,Westerpark,52.38303,4.87512,Entire home/apt,2,1.0,1.0,168.0,5,5,f,0.22,25,137.66106822280108,502869,1.0,1.0,96.0,10.0,10.0,10.0,1
f,t,t,Zuid,52.353640000000006,4.87824,Entire home/apt,5,3.0,3.0,120.0,5,5,f,0.13,27,217.47636884691747,503629,1.0,1.0,96.0,10.0,10.0,10.0,1
t,t,t,Zuid,52.35434,4.87599,Private room,3,2.0,3.0,140.0,3,3,f,1.3,32,137.09164989459555,505650,2.0,2.0,99.0,10.0,10.0,10.0,2
f,t,t,Westerpark,52.3848,4.87726,Entire home/apt,2,1.0,1.0,76.0,6,6,f,0.94,19,128.64934853406953,505804,3.0,3.0,97.0,9.0,10.0,10.0,1
f,t,t,Watergraafsmeer,52.35502,4.9351199999999995,Entire home/apt,2,1.0,1.0,120.0,5,5,t,0.07,13,106.85699739058691,514946,2.0,2.0,100.0,10.0,10.0,9.0,1
f,t,f,Noord-Oost,52.3955,4.99576,Private room,4,1.0,2.0,120.0,2,2,f,0.07,35,111.1368696563045,515088,1.0,1.0,100.0,8.0,10.0,10.0,1
f,t,f,Centrum-Oost,52.36057,4.896319999999999,Entire home/apt,4,1.0,1.0,145.0,3,3,f,1.8,8,159.24319003387723,515749,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,f,Zuid,52.35022,4.8525,Entire home/apt,4,2.0,1.0,159.0,5,5,f,0.76,39,197.34740034601714,515921,0.0,0.0,84.0,8.0,9.0,9.0,1
f,t,f,De Baarsjes - Oud-West,52.36138,4.85545,Entire home/apt,5,4.0,3.0,120.0,6,6,f,0.33,19,221.07730433481447,517092,1.0,1.0,,,,,1
f,t,t,Centrum-West,52.37813,4.88594,Entire home/apt,2,1.0,1.0,160.0,3,3,f,0.23,20,149.9825894745909,517996,2.0,2.0,97.0,9.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37762,4.85285,Entire home/apt,4,3.0,3.0,180.0,5,5,f,0.26,14,168.05364294416904,522471,1.0,1.0,99.0,10.0,10.0,10.0,1
t,t,t,De Baarsjes - Oud-West,52.36463,4.87424,Entire home/apt,2,2.0,3.0,179.0,20,20,f,0.16,19,148.20827450173806,526900,2.0,2.0,96.0,9.0,10.0,10.0,1
f,t,t,Westerpark,52.39139,4.88874,Private room,2,1.0,1.0,110.0,2,2,f,4.11,17,75.1330893159452,528022,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.373059999999995,4.86193,Entire home/apt,2,1.0,2.0,110.0,2,2,f,0.56,14,123.63979249037334,537321,0.0,0.0,98.0,9.0,10.0,10.0,1
f,t,t,Watergraafsmeer,52.35541,4.93876,Entire home/apt,4,2.0,2.0,140.0,5,5,f,0.57,23,160.9132602811053,538723,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,t,Oud-Oost,52.3639,4.92542,Entire home/apt,4,2.0,4.0,139.0,4,4,f,0.07,16,168.12162513859903,543930,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37508,4.857530000000001,Entire home/apt,4,1.0,4.0,245.0,3,3,f,0.63,41,160.46275167439467,544506,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.37234,4.86229,Entire home/apt,6,3.0,5.0,150.0,1,1,f,0.67,37,233.60271726519863,549310,1.0,1.0,91.0,9.0,9.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.37296,4.87374,Entire home/apt,2,1.0,1.0,110.0,2,2,f,0.37,14,124.621614106057,550783,1.0,1.0,95.0,9.0,10.0,10.0,1
f,t,t,Gaasperdam - Driemond,52.30676,4.97829,Shared room,4,1.0,4.0,75.0,2,2,f,0.78,10,70.46680651917654,551495,5.0,5.0,85.0,8.0,8.0,9.0,5
f,t,f,Oostelijk Havengebied - Indische Buurt,52.37245,4.950880000000001,Entire home/apt,4,3.0,4.0,299.0,3,3,f,0.51,9,164.7089065306452,551606,1.0,1.0,91.0,9.0,9.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36694,4.8503300000000005,Entire home/apt,2,1.0,1.0,50.0,5,5,f,0.18,9,120.06629610876325,552145,2.0,2.0,96.0,9.0,10.0,10.0,1
f,t,t,Westerpark,52.384640000000005,4.86984,Entire home/apt,2,1.0,1.0,80.0,2,2,f,1.71,31,136.89203588293844,553514,1.0,1.0,88.0,9.0,9.0,10.0,1
f,t,t,Westerpark,52.37823,4.87284,Entire home/apt,2,1.0,2.0,107.0,2,2,f,0.16,12,124.7560683239326,555225,1.0,1.0,98.0,9.0,10.0,10.0,1
t,t,t,De Baarsjes - Oud-West,52.37276,4.87285,Entire home/apt,4,1.0,2.0,120.0,1,1,f,0.22,6,149.45239174198332,555399,1.0,1.0,95.0,9.0,9.0,9.0,1
f,t,f,Buitenveldert - Zuidas,52.3358,4.8670599999999995,Entire home/apt,2,1.0,1.0,180.0,4,4,f,0.2,22,116.78450692899833,556829,2.0,2.0,92.0,9.0,10.0,9.0,2
f,t,t,Oud-Oost,52.36075,4.93127,Entire home/apt,4,4.0,4.0,195.0,4,4,f,0.05,36,219.94609036814427,561713,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35555,4.90146,Entire home/apt,3,2.0,2.0,150.0,4,4,f,0.16,17,164.63037605382078,564826,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,Zuid,52.35217,4.88042,Entire home/apt,2,1.0,1.0,140.0,2,2,f,0.56,22,136.16807440610978,568005,2.0,2.0,99.0,10.0,10.0,10.0,2
t,t,t,Centrum-Oost,52.37226,4.90191,Private room,2,1.0,2.0,83.0,3,3,f,1.05,30,117.99137467802075,568446,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,t,Westerpark,52.38353,4.88069,Private room,2,1.0,1.0,70.0,3,3,f,2.01,4,71.62656281082195,570478,1.0,1.0,93.0,9.0,9.0,10.0,1
t,t,t,Zuid,52.349340000000005,4.86913,Private room,3,1.0,2.0,65.0,4,4,f,3.69,17,96.74590891955722,570753,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,f,Centrum-West,52.3787,4.89095,Entire home/apt,2,1.0,1.0,125.0,3,3,f,0.08,4,135.99807741897098,571130,1.0,1.0,96.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36671,4.87275,Entire home/apt,2,2.0,2.0,206.0,2,2,f,0.3,17,143.36616722173312,572208,2.0,2.0,96.0,10.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.360690000000005,4.89302,Entire home/apt,4,4.0,7.0,245.0,5,5,f,0.2,37,237.39307505242368,575603,3.0,3.0,96.0,9.0,10.0,10.0,2
f,t,t,Centrum-Oost,52.37076,4.90295,Entire home/apt,5,3.0,4.0,225.0,3,3,f,0.34,21,221.86204488055182,575615,1.0,1.0,94.0,9.0,10.0,10.0,1
t,t,t,Westerpark,52.38982,4.8842099999999995,Private room,2,1.0,1.0,107.0,2,2,t,4.69,30,86.79222558463744,579851,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36534,4.85654,Entire home/apt,4,2.0,2.0,94.0,7,7,f,0.07,3,159.616931328924,580978,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35403,4.899830000000001,Entire home/apt,4,2.0,3.0,300.0,3,3,f,0.78,21,179.92058466376443,581342,1.0,1.0,91.0,9.0,9.0,9.0,1
f,t,f,De Pijp - Rivierenbuurt,52.35239,4.88894,Entire home/apt,3,1.0,2.0,280.0,2,2,t,0.16,17,147.6706983091483,581869,1.0,1.0,87.0,9.0,9.0,9.0,1
f,t,t,Slotervaart,52.35933,4.8415099999999995,Entire home/apt,2,1.0,1.0,105.0,7,7,f,0.12,31,120.06405754348566,582028,1.0,1.0,96.0,9.0,10.0,9.0,1
f,t,f,Bos en Lommer,52.37809,4.85039,Entire home/apt,2,1.0,1.0,165.0,3,3,f,0.22,12,107.05358295516953,582030,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,Oud-Noord,52.387229999999995,4.91974,Entire home/apt,2,1.0,1.0,100.0,4,4,f,0.24,29,121.58644531475397,582135,1.0,1.0,96.0,10.0,10.0,10.0,1
f,t,t,Oud-Noord,52.39387,4.916869999999999,Entire home/apt,5,3.0,3.0,170.0,4,4,t,0.2,19,184.75762505066723,582382,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.37246,4.90278,Entire home/apt,4,3.0,4.0,230.0,2,2,f,0.03,22,209.420711521386,584938,1.0,1.0,80.0,6.0,8.0,8.0,1
f,t,f,Centrum-Oost,52.3598,4.89916,Entire home/apt,4,2.0,2.0,110.0,180,180,f,0.4,36,204.21527098438673,588059,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,t,Oud-Oost,52.35045,4.91614,Entire home/apt,4,2.0,2.0,100.0,2,2,f,0.52,27,178.53107081124563,588116,1.0,1.0,96.0,10.0,10.0,10.0,1
t,t,t,Westerpark,52.38474,4.880780000000001,Entire home/apt,6,4.0,5.0,250.0,26,26,f,0.01,8,228.93810401259702,588326,2.0,2.0,100.0,10.0,10.0,10.0,2
f,t,f,Oud-Oost,52.35374,4.90931,Entire home/apt,2,1.0,1.0,85.0,5,5,f,0.25,7,115.92557863772913,589194,1.0,1.0,94.0,9.0,10.0,10.0,1
f,t,f,Zuid,52.35289,4.852130000000001,Entire home/apt,5,3.0,3.0,120.0,5,5,f,0.17,26,216.46148621365478,589237,1.0,1.0,91.0,9.0,9.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36692,4.85332,Entire home/apt,3,1.0,1.0,120.0,4,4,f,0.41,17,141.69557298456925,590236,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,f,Watergraafsmeer,52.35495,4.93233,Entire home/apt,4,4.0,4.0,140.0,2,2,f,0.07,7,178.82710957057316,590386,1.0,1.0,97.0,10.0,9.0,10.0,1
t,t,t,Centrum-Oost,52.36994,4.91482,Private room,2,1.0,1.0,50.0,3,3,t,4.35,28,101.17385800424131,593101,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Zuid,52.35389,4.88206,Entire home/apt,2,1.0,1.0,200.0,2,2,f,0.32,10,125.48328789849757,594474,1.0,1.0,97.0,9.0,9.0,10.0,1
f,t,f,Oud-Oost,52.35646,4.9076,Entire home/apt,2,1.0,1.0,150.0,1,1,f,0.29,27,135.19804103256433,601498,1.0,1.0,92.0,8.0,9.0,10.0,1
f,t,t,Centrum-West,52.3748,4.87739,Entire home/apt,2,2.0,4.0,150.0,4,4,f,0.2,5,149.3053752790022,601882,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,t,Westerpark,52.377520000000004,4.87058,Private room,2,1.0,1.0,170.0,2,2,t,3.05,18,79.07876271106784,606871,1.0,1.0,95.0,9.0,9.0,9.0,1
t,t,t,Centrum-West,52.38315,4.88732,Private room,2,1.0,1.0,60.0,1,1,t,6.23,18,85.46136130679247,608432,2.0,2.0,94.0,9.0,10.0,10.0,2
f,t,t,De Baarsjes - Oud-West,52.36298,4.86721,Entire home/apt,4,2.0,2.0,232.0,2,2,f,0.35,19,174.51631848255442,609250,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Noord-Oost,52.41016,4.96369,Private room,2,1.0,1.0,85.0,1,1,f,3.75,19,48.454969211459684,613088,13.0,13.0,97.0,9.0,10.0,10.0,11
f,t,t,Westerpark,52.38347,4.86768,Private room,2,1.0,1.0,25.0,1,1,f,1.98,20,87.04105851211716,619662,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,t,Westerpark,52.38892,4.869730000000001,Entire home/apt,3,2.0,2.0,235.0,3,3,f,0.33,27,168.81100752335624,620056,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,f,Oud-Oost,52.35277,4.91031,Entire home/apt,5,3.0,5.0,275.0,4,4,f,0.32,42,223.26905179398113,623652,2.0,2.0,97.0,9.0,10.0,9.0,1
f,t,t,De Baarsjes - Oud-West,52.36285,4.86544,Entire home/apt,2,1.0,2.0,140.0,4,4,t,0.18,7,116.4074220363766,623734,1.0,1.0,93.0,9.0,10.0,10.0,1
f,t,f,Westerpark,52.38694,4.8788800000000005,Entire home/apt,2,1.0,1.0,70.0,2,2,f,0.72,7,118.80079899441989,624485,1.0,1.0,93.0,9.0,10.0,10.0,1
f,t,t,Westerpark,52.37625,4.87519,Entire home/apt,2,1.0,1.0,150.0,6,6,f,0.33,10,122.79032395135687,626872,1.0,1.0,,,,,1
t,t,t,Centrum-West,52.38165,4.88874,Private room,2,1.0,1.0,55.0,1,1,t,3.85,18,95.90232374443576,627188,2.0,2.0,97.0,9.0,10.0,10.0,2
f,t,t,De Pijp - Rivierenbuurt,52.35228,4.88742,Entire home/apt,5,4.0,4.0,150.0,6,6,t,0.14,31,236.43570853685537,627213,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Oud-Oost,52.357490000000006,4.92366,Entire home/apt,2,2.0,2.0,135.0,2,2,f,0.07,10,135.26577069436144,627628,1.0,1.0,90.0,9.0,9.0,10.0,1
f,t,f,Westerpark,52.3775,4.87592,Entire home/apt,2,1.0,2.0,189.0,4,4,f,0.05,16,130.06292929097367,627740,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.363409999999995,4.863580000000001,Entire home/apt,2,1.0,1.0,125.0,2,2,f,0.36,15,125.71913244088296,628465,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,f,Centrum-West,52.37052,4.88999,Entire home/apt,2,1.0,1.0,125.0,5,5,f,0.21,6,137.629915664774,632434,1.0,1.0,93.0,9.0,9.0,9.0,1
t,t,t,Westerpark,52.3843,4.865480000000001,Entire home/apt,4,1.0,4.0,109.0,5,5,t,1.44,39,174.68710600152986,634170,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37986,4.84874,Entire home/apt,2,1.0,1.0,140.0,3,3,f,0.68,17,108.96422887946346,635019,2.0,2.0,97.0,9.0,10.0,10.0,1
f,t,t,Zuid,52.34675,4.8473,Entire home/apt,2,1.0,1.0,79.0,4,4,f,0.17,14,129.27532943435585,637742,1.0,1.0,94.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.3765,4.86016,Entire home/apt,4,2.0,2.0,105.0,2,2,f,0.01,8,148.3036375221493,639480,1.0,1.0,97.0,10.0,8.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.360240000000005,4.85364,Entire home/apt,2,1.0,1.0,101.0,5,5,f,0.22,7,118.29494429338797,639981,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Watergraafsmeer,52.349940000000004,4.92824,Entire home/apt,2,1.0,1.0,120.0,3,3,f,0.42,23,117.64149530542409,640062,1.0,1.0,94.0,9.0,9.0,10.0,1
t,t,t,Centrum-West,52.368829999999996,4.88531,Entire home/apt,2,1.0,1.0,58.0,4,4,t,2.28,28,150.7642715825948,641875,0.0,0.0,97.0,9.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.36587,4.89144,Entire home/apt,2,1.0,1.0,139.0,2,2,f,1.1,5,128.751476010053,642190,1.0,1.0,91.0,9.0,10.0,9.0,1
f,t,f,De Baarsjes - Oud-West,52.37285,4.86066,Entire home/apt,2,1.0,3.0,110.0,3,3,f,0.35,35,144.32434492195034,642247,1.0,1.0,99.0,10.0,10.0,10.0,1
t,t,f,Centrum-West,52.36955,4.88389,Entire home/apt,2,1.0,1.0,104.0,3,3,f,2.3,28,153.13634082582803,648503,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.35852,4.89165,Entire home/apt,2,1.0,1.0,150.0,3,3,f,0.39,20,146.74048465299188,648826,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35613,4.89771,Entire home/apt,2,1.0,2.0,95.0,21,21,f,0.34,25,140.47228617241763,650232,1.0,1.0,91.0,9.0,9.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35711,4.895980000000001,Entire home/apt,2,1.0,2.0,120.0,3,3,f,0.31,18,134.07615819047305,652575,0.0,0.0,89.0,8.0,9.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36637,4.87755,Entire home/apt,2,1.0,1.0,115.0,6,6,f,0.08,4,116.40208538022034,652660,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Westerpark,52.37835,4.87297,Entire home/apt,2,1.0,1.0,79.0,2,2,f,1.05,13,122.53065929316313,652888,1.0,1.0,90.0,9.0,10.0,9.0,1
f,t,f,Buitenveldert - Zuidas,52.32246,4.86219,Entire home/apt,9,4.0,5.0,210.0,4,4,f,0.36,41,283.24279253086934,653459,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.3687,4.87209,Entire home/apt,2,1.0,1.0,140.0,3,3,f,0.29,19,129.9434267978056,653596,1.0,1.0,93.0,9.0,9.0,9.0,1
t,t,t,Centrum-West,52.37167,4.8948,Hotel room,2,1.0,1.0,86.0,1,1,t,6.92,28,110.01313864012741,654931,2.0,2.0,97.0,10.0,10.0,10.0,2
