host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,instant_bookable,reviews_per_month,amenities_number
f,t,t,Oud-Noord,52.3825,4.91683,Entire home/apt,2,1.0,1.0,120.0,2,2,t,0.21,8
f,t,t,De Pijp - Rivierenbuurt,52.35555,4.90069,Entire home/apt,4,2.0,2.0,265.0,2,2,f,1.38,17
f,t,t,Centrum-Oost,52.3693,4.90545,Private room,2,1.0,1.0,40.0,3,3,t,2.19,21
f,t,t,Westerpark,52.38456,4.87025,Entire home/apt,3,1.0,1.0,175.0,3,3,f,0.47,28
f,t,f,Bos en Lommer,52.38093,4.85639,Entire home/apt,4,3.0,3.0,235.0,3,3,f,0.14,17
f,t,f,IJburg - Zeeburgereiland,52.35975,4.98868,Entire home/apt,1,1.0,1.0,80.0,14,14,t,0.33,10
f,t,t,De Pijp - Rivierenbuurt,52.34502,4.90325,Entire home/apt,4,2.0,3.0,189.0,2,2,f,0.3,32
f,t,f,De Baarsjes - Oud-West,52.37184,4.84947,Entire home/apt,2,1.0,2.0,99.0,21,21,t,0.33,15
t,t,t,Buitenveldert - Zuidas,52.3271,4.86158,Entire home/apt,4,3.0,3.0,250.0,3,3,t,0.42,44
f,t,t,Oostelijk Havengebied - Indische Buurt,52.3636,4.93156,Entire home/apt,2,2.0,1.0,150.0,2,2,f,0.09,13
f,t,t,Centrum-Oost,52.37084,4.90038,Entire home/apt,4,2.0,2.0,250.0,2,2,t,0.21,14
t,t,f,De Baarsjes - Oud-West,52.37103,4.85214,Entire home/apt,2,1.0,1.0,80.0,4,2,t,0.92,26
f,t,t,Oud-Oost,52.35239,4.92065,Entire home/apt,4,2.0,2.0,140.0,3,3,f,0.26,12
f,t,t,Zuid,52.35195,4.84666,Entire home/apt,2,1.0,1.0,100.0,2,2,t,0.26,34
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36807,4.93238,Entire home/apt,4,2.0,2.0,149.0,1,3,t,0.89,32
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36793,4.93242,Entire home/apt,4,2.0,4.0,131.0,1,1,t,0.7,32
f,t,t,Centrum-Oost,52.36808,4.9322,Entire home/apt,4,2.0,1.0,278.0,1,1,t,0.54,32
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36766,4.93262,Entire home/apt,6,2.0,3.0,182.0,1,1,t,3.96,31
f,t,f,Oud-Noord,52.39585,4.91476,Entire home/apt,4,2.0,3.0,160.0,2,2,f,0.24,11
f,t,f,Bos en Lommer,52.37619,4.84533,Private room,2,1.0,1.0,70.0,3,3,f,0.67,33
f,t,t,De Baarsjes - Oud-West,52.37436,4.86432,Entire home/apt,2,1.0,2.0,100.0,4,4,f,0.5,28
f,t,f,Westerpark,52.38155,4.87389,Entire home/apt,2,1.0,1.0,100.0,3,3,t,0.55,21
f,t,f,Zuid,52.3571,4.85206,Entire home/apt,2,2.0,2.0,200.0,2,2,f,0.08,13
f,t,f,Oud-Noord,52.39022,4.94235,Private room,4,1.0,3.0,164.0,2,2,t,0.21,14
f,t,f,Bos en Lommer,52.37454,4.83858,Private room,1,1.0,1.0,120.0,1,1,f,0.11,9
t,t,t,De Baarsjes - Oud-West,52.36983,4.8651,Entire home/apt,2,1.0,1.0,200.0,1,1,f,0.72,26
f,t,t,Zuid,52.35105,4.84903,Entire home/apt,2,1.0,1.0,129.0,5,5,f,0.31,26
f,t,f,De Pijp - Rivierenbuurt,52.35718,4.89974,Entire home/apt,2,1.0,2.0,150.0,2,2,f,0.42,19
f,t,t,Noord-Oost,52.39372,4.94879,Private room,2,1.0,1.0,65.0,3,2,f,0.29,6
f,t,f,De Baarsjes - Oud-West,52.36009,4.85757,Private room,2,1.0,1.0,57.0,1,1,f,0.16,13
t,t,t,De Pijp - Rivierenbuurt,52.35519,4.88768,Private room,2,1.0,1.0,106.0,2,2,f,4.4,21
f,t,f,Noord-Oost,52.39484,4.95785,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.32,29
f,t,t,Slotervaart,52.34881,4.84143,Entire home/apt,2,1.0,1.0,119.0,7,7,f,0.29,24
f,t,t,De Baarsjes - Oud-West,52.37347,4.85991,Private room,2,1.0,1.0,125.0,4,4,f,0.16,12
t,t,t,Buitenveldert - Zuidas,52.32676,4.86124,Private room,2,1.0,1.0,105.0,2,2,f,1.1,33
f,t,f,Noord-West,52.40719,4.92464,Entire home/apt,4,4.0,6.0,148.0,2,2,f,0.39,44
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36171,4.93649,Entire home/apt,2,1.0,1.0,100.0,2,2,t,0.26,18
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36357,4.93252,Private room,2,1.0,1.0,62.0,2,2,f,2.77,19
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36208,4.9411,Entire home/apt,2,1.0,1.0,105.0,3,3,f,0.17,10
f,t,f,Centrum-West,52.38508,4.88808,Entire home/apt,4,2.0,4.0,188.0,1,1,t,0.1,28
f,t,f,Centrum-West,52.38459,4.88747,Entire home/apt,4,2.0,4.0,164.0,1,3,t,0.31,28
f,t,f,Centrum-West,52.38338,4.88863,Entire home/apt,4,2.0,3.0,186.0,1,3,t,0.33,29
f,t,f,Centrum-West,52.38489,4.88782,Entire home/apt,4,2.0,2.0,177.0,1,3,t,0.33,30
f,t,f,Oud-Oost,52.36291,4.9279,Entire home/apt,2,1.0,1.0,100.0,3,3,f,0.11,15
f,t,t,Centrum-Oost,52.36705,4.93104,Entire home/apt,3,2.0,3.0,140.0,5,5,f,0.28,34
f,t,t,Westerpark,52.38332,4.87167,Entire home/apt,3,1.0,1.0,149.0,2,1,t,0.64,27
f,t,t,Bos en Lommer,52.38286,4.84855,Entire home/apt,2,1.0,1.0,70.0,3,3,t,0.96,10
f,t,t,Westerpark,52.38433,4.8728,Entire home/apt,2,1.0,1.0,163.0,8,8,f,0.99,23
f,t,f,Bos en Lommer,52.3727,4.84622,Entire home/apt,4,2.0,2.0,90.0,3,3,f,0.42,32
f,t,t,Centrum-West,52.37635,4.88562,Private room,4,2.0,2.0,127.0,7,7,f,1.22,31
f,t,f,Watergraafsmeer,52.35549,4.9361,Entire home/apt,5,3.0,4.0,120.0,2,2,f,0.74,34
f,t,t,Centrum-West,52.37667,4.88719,Private room,4,2.0,2.0,127.0,7,7,f,1.74,32
f,t,f,Osdorp,52.35648,4.79449,Private room,2,1.0,1.0,60.0,3,2,t,0.09,16
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36199,4.93367,Entire home/apt,2,1.0,1.0,200.0,2,2,f,0.3,15
f,t,t,Osdorp,52.36139,4.79803,Entire home/apt,4,1.0,2.0,78.0,1,1,f,0.33,25
f,t,f,De Baarsjes - Oud-West,52.36576,4.85454,Entire home/apt,2,1.0,1.0,120.0,2,2,t,0.35,27
f,t,t,De Pijp - Rivierenbuurt,52.3429,4.91321,Entire home/apt,3,2.0,2.0,175.0,2,2,f,0.26,19
t,t,t,Oud-Oost,52.35819,4.91363,Entire home/apt,3,2.0,2.0,190.0,3,3,f,0.22,26
f,t,t,De Pijp - Rivierenbuurt,52.34152,4.90953,Entire home/apt,6,3.0,3.0,250.0,2,2,f,0.39,29
t,t,t,Centrum-West,52.37116,4.87786,Entire home/apt,2,1.0,1.0,298.0,3,3,t,0.96,34
t,t,f,Oud-Oost,52.35705,4.91906,Entire home/apt,4,2.0,3.0,90.0,2,2,f,0.48,12
f,t,t,Watergraafsmeer,52.35194,4.9416,Entire home/apt,4,3.0,2.0,150.0,3,3,f,0.28,36
f,t,t,De Baarsjes - Oud-West,52.36182,4.8646,Entire home/apt,3,1.0,2.0,132.0,20,20,f,0.13,26
f,t,t,Westerpark,52.37987,4.87467,Entire home/apt,2,1.0,1.0,150.0,4,4,f,0.19,23
f,t,t,De Baarsjes - Oud-West,52.37112,4.86814,Entire home/apt,2,1.0,1.0,198.0,6,6,f,0.33,11
f,t,t,Zuid,52.35479,4.84544,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.15,15
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36322,4.93786,Entire home/apt,2,1.0,1.0,100.0,3,3,f,0.13,9
t,t,t,Westerpark,52.3866,4.88288,Entire home/apt,5,3.0,3.0,250.0,2,2,f,0.65,21
f,t,t,De Baarsjes - Oud-West,52.36299,4.86867,Entire home/apt,2,1.0,1.0,270.0,3,2,f,0.26,21
t,t,t,Centrum-Oost,52.36676,4.92295,Private room,2,1.0,1.0,114.0,3,3,f,3.3,19
f,t,f,Centrum-Oost,52.36371,4.91108,Entire home/apt,3,1.0,2.0,180.0,3,3,f,0.35,23
f,t,t,Westerpark,52.3841,4.87342,Entire home/apt,3,1.0,2.0,160.0,3,3,f,0.33,21
f,t,f,Bos en Lommer,52.3804,4.85668,Entire home/apt,2,1.0,1.0,165.0,2,2,f,0.17,13
f,t,f,Centrum-Oost,52.36421,4.89106,Entire home/apt,4,2.0,2.0,275.0,2,2,f,0.55,30
f,t,f,Zuid,52.3515,4.85545,Entire home/apt,2,1.0,1.0,95.0,2,2,f,0.49,21
f,t,t,De Pijp - Rivierenbuurt,52.35577,4.89207,Private room,2,2.0,1.0,50.0,2,2,f,0.3,18
f,t,f,De Baarsjes - Oud-West,52.35854,4.85416,Private room,4,2.0,4.0,200.0,3,3,t,0.33,16
f,t,f,De Pijp - Rivierenbuurt,52.35701,4.90141,Entire home/apt,2,1.0,1.0,99.0,2,2,f,0.32,23
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36175,4.94119,Entire home/apt,2,1.0,1.0,100.0,2,2,f,0.48,14
f,t,t,Bos en Lommer,52.38256,4.85507,Entire home/apt,2,1.0,1.0,60.0,14,14,f,0.33,22
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36423,4.93484,Entire home/apt,4,3.0,6.0,189.0,2,2,t,0.37,29
f,t,t,De Baarsjes - Oud-West,52.36706,4.87333,Entire home/apt,2,1.0,2.0,95.0,2,2,f,0.18,20
f,t,t,Watergraafsmeer,52.3536,4.95079,Private room,3,1.0,2.0,110.0,3,3,t,0.33,14
f,t,t,Centrum-West,52.37033,4.87781,Entire home/apt,2,2.0,2.0,250.0,2,2,t,0.05,24
t,t,t,Centrum-West,52.38387,4.88532,Private room,1,1.0,1.0,48.0,5,5,f,2.28,13
f,t,f,De Pijp - Rivierenbuurt,52.35568,4.88846,Entire home/apt,2,1.0,1.0,140.0,3,3,t,0.09,20
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36072,4.94104,Entire home/apt,2,1.0,1.0,25.0,2,2,t,0.04,23
f,t,t,Centrum-Oost,52.36302,4.90089,Entire home/apt,2,1.0,1.0,110.0,3,3,f,0.3,26
f,t,f,De Baarsjes - Oud-West,52.37122,4.86966,Entire home/apt,2,2.0,1.0,150.0,2,2,f,0.13,33
f,t,t,Westerpark,52.37995,4.87554,Entire home/apt,3,1.0,2.0,90.0,1,1,f,0.04,7
f,t,f,Centrum-West,52.36765,4.88447,Private room,2,1.0,1.0,30.0,2,2,t,1.22,5
f,t,t,Oostelijk Havengebied - Indische Buurt,52.361,4.93536,Entire home/apt,2,1.0,1.0,125.0,2,2,f,0.33,16
f,t,f,De Pijp - Rivierenbuurt,52.3522,4.89698,Entire home/apt,4,2.0,2.0,200.0,2,2,f,0.37,25
t,t,f,Centrum-Oost,52.37029,4.91373,Entire home/apt,2,1.0,2.0,125.0,1,1,f,0.75,17
f,t,t,De Pijp - Rivierenbuurt,52.35017,4.89932,Entire home/apt,3,2.0,2.0,125.0,1,1,f,0.46,23
f,t,t,De Pijp - Rivierenbuurt,52.35343,4.8932,Entire home/apt,2,1.0,1.0,250.0,2,2,f,0.05,24
f,t,t,Oud-Oost,52.35629,4.90745,Entire home/apt,2,1.0,1.0,149.0,5,5,f,0.33,14
t,t,t,Oud-Oost,52.36193,4.9299,Entire home/apt,2,1.0,1.0,100.0,3,3,f,0.57,26
f,t,f,De Baarsjes - Oud-West,52.36562,4.86629,Entire home/apt,2,1.0,1.0,289.0,2,2,f,0.21,29
f,t,f,Oud-Oost,52.35925,4.91096,Entire home/apt,2,1.0,1.0,105.0,2,2,f,0.3,23
f,t,f,Centrum-West,52.37841,4.89478,Private room,2,1.0,1.0,100.0,2,2,t,0.89,29
f,t,t,De Pijp - Rivierenbuurt,52.35365,4.89412,Private room,2,1.0,1.0,90.0,2,2,f,0.27,13
f,t,t,De Baarsjes - Oud-West,52.37078,4.8733,Entire home/apt,4,2.0,4.0,253.0,7,7,t,0.32,22
f,t,t,Bos en Lommer,52.37569,4.84911,Entire home/apt,2,1.0,1.0,180.0,2,2,f,0.09,13
f,t,f,Centrum-West,52.37662,4.88353,Entire home/apt,2,1.0,1.0,179.0,3,3,f,0.13,18
f,t,f,Centrum-West,52.37141,4.88943,Entire home/apt,2,1.0,1.0,90.0,1,1,t,0.13,14
f,t,t,Bos en Lommer,52.38018,4.85595,Entire home/apt,2,1.0,1.0,175.0,2,2,f,0.52,26
f,t,t,Bos en Lommer,52.3846,4.85749,Entire home/apt,3,2.0,2.0,280.0,2,2,t,0.35,23
t,t,t,De Baarsjes - Oud-West,52.37195,4.85227,Private room,2,1.0,1.0,65.0,2,2,t,1.59,22
t,t,f,Noord-West,52.40858,4.89297,Private room,2,1.0,1.0,80.0,2,2,f,1.6,28
f,t,t,Watergraafsmeer,52.35267,4.9455,Entire home/apt,3,1.0,1.0,119.0,5,5,f,0.4,29
f,t,t,De Pijp - Rivierenbuurt,52.34324,4.89356,Entire home/apt,4,3.0,4.0,220.0,3,3,f,0.21,26
f,t,t,De Baarsjes - Oud-West,52.37239,4.85941,Private room,2,1.0,1.0,70.0,2,2,t,0.33,31
f,t,t,De Baarsjes - Oud-West,52.36034,4.86673,Private room,4,2.0,2.0,88.0,1,1,t,2.4,28
f,t,f,De Baarsjes - Oud-West,52.37407,4.86442,Entire home/apt,2,1.0,1.0,97.0,3,3,t,0.41,26
f,t,f,Noord-West,52.41869,4.90176,Entire home/apt,3,2.0,2.0,79.0,2,2,f,0.21,11
t,t,f,Bos en Lommer,52.37397,4.84553,Entire home/apt,2,1.0,1.0,90.0,2,2,f,0.69,13
t,t,t,De Pijp - Rivierenbuurt,52.35508,4.90295,Entire home/apt,4,2.0,2.0,234.0,2,2,f,1.04,21
t,t,t,De Baarsjes - Oud-West,52.36074,4.86737,Private room,4,1.0,2.0,134.0,2,2,t,4.04,24
t,t,t,Oostelijk Havengebied - Indische Buurt,52.3764,4.94627,Private room,2,1.0,1.0,120.0,2,2,f,2.58,20
f,t,t,Noord-Oost,52.39685,4.94221,Entire home/apt,3,2.0,1.0,71.0,2,1,t,0.23,12
f,t,t,Westerpark,52.38357,4.8751,Entire home/apt,2,1.0,1.0,110.0,2,2,f,0.13,26
f,t,t,De Pijp - Rivierenbuurt,52.34601,4.91038,Entire home/apt,4,2.0,2.0,147.0,2,2,f,0.55,28
f,t,t,Centrum-West,52.37547,4.87958,Entire home/apt,2,1.0,1.0,144.0,4,4,f,0.62,29
f,t,f,Westerpark,52.38227,4.87272,Entire home/apt,2,1.0,1.0,138.0,2,2,f,0.33,19
f,t,t,Centrum-West,52.38523,4.8902,Entire home/apt,7,2.0,2.0,250.0,1,1,f,0.28,15
f,t,f,Oud-Oost,52.35806,4.9324,Entire home/apt,4,4.0,4.0,196.0,3,2,f,0.37,46
f,t,f,Watergraafsmeer,52.33842,4.91991,Entire home/apt,2,1.0,1.0,80.0,3,3,t,0.26,15
f,t,f,IJburg - Zeeburgereiland,52.36616,4.96017,Entire home/apt,2,1.0,1.0,61.0,3,3,t,0.43,19
f,t,t,De Baarsjes - Oud-West,52.37183,4.8553,Entire home/apt,4,2.0,4.0,162.0,4,4,f,0.23,27
t,t,f,Bos en Lommer,52.38228,4.85674,Entire home/apt,2,1.0,1.0,159.0,2,2,t,0.66,30
f,t,t,De Baarsjes - Oud-West,52.36579,4.87264,Entire home/apt,2,1.0,1.0,206.0,2,2,t,0.35,20
f,t,f,Centrum-Oost,52.3725,4.91763,Private room,2,1.0,1.0,90.0,1,1,f,0.94,15
t,t,t,Centrum-West,52.37206,4.8972,Private room,2,1.0,1.0,79.0,1,1,f,4.08,32
f,t,t,De Pijp - Rivierenbuurt,52.35155,4.89746,Entire home/apt,2,1.0,1.0,145.0,30,30,f,0.39,26
f,t,t,De Pijp - Rivierenbuurt,52.35148,4.8986,Entire home/apt,3,1.0,1.0,195.0,3,3,f,0.11,22
f,t,t,Westerpark,52.37318,4.86947,Entire home/apt,2,1.0,1.0,75.0,2,2,t,0.39,20
f,t,f,Centrum-West,52.3815,4.88088,Entire home/apt,2,1.0,1.0,108.0,3,3,f,0.44,12
f,t,t,Bos en Lommer,52.37925,4.86274,Entire home/apt,2,1.0,1.0,120.0,3,3,f,0.33,31
f,t,f,Bos en Lommer,52.38309,4.85146,Entire home/apt,3,1.0,1.0,120.0,2,2,f,0.32,23
t,t,t,Oostelijk Havengebied - Indische Buurt,52.37572,4.93044,Entire home/apt,4,2.0,2.0,150.0,2,2,f,0.51,17
t,t,f,Bos en Lommer,52.37895,4.8502,Entire home/apt,4,2.0,2.0,220.0,2,2,t,0.65,22
f,t,t,Westerpark,52.37418,4.87356,Entire home/apt,2,1.0,1.0,169.0,3,1,t,0.47,22
f,t,f,Oud-Oost,52.35019,4.91657,Entire home/apt,2,1.0,1.0,125.0,2,2,f,0.33,21
f,t,t,Oud-Oost,52.36139,4.92574,Entire home/apt,4,2.0,3.0,100.0,3,3,f,0.09,10
f,t,f,De Pijp - Rivierenbuurt,52.34774,4.91176,Entire home/apt,2,1.0,1.0,144.0,1,1,t,1.0,27
f,t,t,De Baarsjes - Oud-West,52.36315,4.87299,Entire home/apt,2,1.0,1.0,93.0,1,1,t,0.33,28
f,t,t,Oud-Noord,52.39596,4.91668,Entire home/apt,3,2.0,1.0,120.0,2,2,f,0.59,18
t,t,t,Bos en Lommer,52.37718,4.85242,Entire home/apt,4,2.0,2.0,245.0,2,2,f,0.78,23
f,t,t,Noord-West,52.42324,4.89118,Entire home/apt,4,2.0,2.0,175.0,3,3,t,0.09,18
f,t,t,De Pijp - Rivierenbuurt,52.35616,4.90086,Private room,2,1.0,1.0,112.0,2,2,f,0.33,6
f,t,f,De Pijp - Rivierenbuurt,52.34789,4.90977,Entire home/apt,4,2.0,3.0,193.0,1,1,t,1.0,29
f,t,f,De Baarsjes - Oud-West,52.3658,4.8677,Entire home/apt,2,1.0,1.0,143.0,2,2,f,0.13,7
f,t,t,Watergraafsmeer,52.34082,4.94596,Entire home/apt,2,1.0,1.0,45.0,2,2,t,0.09,23
t,t,t,Centrum-West,52.38603,4.8885,Private room,2,1.0,2.0,75.0,3,3,t,0.83,28
f,t,t,Centrum-West,52.37826,4.89188,Private room,4,2.0,2.0,103.0,1,1,t,1.63,23
f,t,f,Westerpark,52.38526,4.87449,Entire home/apt,2,1.0,1.0,114.0,1,1,f,0.09,7
f,t,t,Oud-Oost,52.34955,4.9131,Entire home/apt,2,1.0,1.0,125.0,2,2,f,0.52,31
f,t,f,De Pijp - Rivierenbuurt,52.35513,4.89946,Entire home/apt,2,1.0,1.0,140.0,3,3,f,0.37,29
t,t,t,Noord-Oost,52.40393,4.94149,Private room,3,1.0,2.0,60.0,3,3,f,2.91,33
f,t,f,De Pijp - Rivierenbuurt,52.35805,4.90047,Entire home/apt,3,2.0,2.0,250.0,6,6,t,0.33,12
f,t,t,De Baarsjes - Oud-West,52.36443,4.87221,Entire home/apt,4,2.0,2.0,160.0,3,3,t,0.23,14
f,t,f,De Pijp - Rivierenbuurt,52.34994,4.89488,Entire home/apt,4,2.0,2.0,250.0,3,3,f,0.09,12
f,t,f,Watergraafsmeer,52.34011,4.91908,Entire home/apt,2,1.0,1.0,120.0,2,2,f,0.33,12
t,t,t,Oostelijk Havengebied - Indische Buurt,52.37338,4.94228,Private room,2,1.0,1.0,104.0,2,2,f,2.49,40
f,t,t,Centrum-West,52.37416,4.88408,Entire home/apt,3,1.0,2.0,150.0,2,2,t,0.33,6
f,t,f,Westerpark,52.39104,4.87821,Entire home/apt,4,2.0,3.0,295.0,3,3,f,0.14,17
f,t,t,Centrum-West,52.36708,4.89041,Private room,2,1.0,1.0,124.0,2,2,f,0.71,23
f,t,t,Oud-Noord,52.38274,4.91599,Entire home/apt,5,3.0,2.0,259.0,7,7,t,0.33,1
f,t,t,Buitenveldert - Zuidas,52.32427,4.86889,Private room,2,1.0,1.0,95.0,1,1,f,0.13,16
t,t,t,Centrum-West,52.37187,4.8802,Entire home/apt,4,2.0,2.0,224.0,5,5,f,0.27,25
t,t,t,Centrum-West,52.37206,4.8972,Private room,2,1.0,1.0,80.0,1,1,f,4.06,32
f,t,f,Westerpark,52.39078,4.87348,Entire home/apt,2,1.0,1.0,130.0,7,7,t,0.05,20
t,t,t,De Pijp - Rivierenbuurt,52.35265,4.89742,Entire home/apt,4,2.0,2.0,300.0,2,2,f,0.51,24
f,t,t,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,2,1.0,1.0,140.0,1,1,t,3.41,30
f,t,f,De Pijp - Rivierenbuurt,52.35555,4.90195,Private room,2,1.0,1.0,50.0,1,1,f,0.26,30
t,t,t,Watergraafsmeer,52.35278,4.93774,Private room,2,1.0,1.0,99.0,2,2,f,2.23,28
t,t,t,Watergraafsmeer,52.35215,4.93614,Private room,2,1.0,1.0,100.0,2,2,f,1.82,25
f,t,f,De Baarsjes - Oud-West,52.36661,4.85827,Entire home/apt,2,1.0,1.0,207.0,2,2,f,0.36,17
f,t,f,De Pijp - Rivierenbuurt,52.35324,4.89819,Private room,2,1.0,1.0,94.0,1,1,f,1.99,21
t,t,t,Centrum-West,52.38021,4.88415,Private room,2,1.0,1.0,44.0,1,1,t,3.35,18
f,t,f,Noord-West,52.40734,4.91398,Entire home/apt,4,2.0,3.0,103.0,2,2,f,0.12,22
t,t,f,Centrum-West,52.38205,4.88383,Entire home/apt,2,1.0,1.0,85.0,1,1,t,0.52,14
f,t,t,Watergraafsmeer,52.34147,4.92133,Entire home/apt,2,1.0,2.0,135.0,3,3,f,0.22,12
f,t,f,Oud-Oost,52.35765,4.91225,Private room,2,1.0,1.0,180.0,1,1,f,0.33,16
t,t,t,Centrum-West,52.37891,4.87919,Entire home/apt,4,2.0,2.0,250.0,2,2,f,0.49,42
f,t,t,De Pijp - Rivierenbuurt,52.35669,4.90465,Entire home/apt,4,2.0,2.0,300.0,4,4,f,0.5,26
f,t,f,Zuid,52.3483,4.86349,Entire home/apt,2,1.0,1.0,90.0,3,2,f,0.43,26
f,t,t,Slotervaart,52.36086,4.83763,Entire home/apt,3,2.0,2.0,69.0,10,10,f,0.05,18
f,t,f,Centrum-Oost,52.36042,4.88933,Entire home/apt,3,1.0,1.0,186.0,2,2,f,0.09,30
f,t,t,De Pijp - Rivierenbuurt,52.34984,4.90111,Entire home/apt,2,1.0,1.0,150.0,3,3,f,0.42,33
f,t,f,De Pijp - Rivierenbuurt,52.35603,4.88837,Private room,2,1.0,1.0,80.0,1,1,f,0.13,12
f,t,t,De Pijp - Rivierenbuurt,52.34313,4.89547,Entire home/apt,2,2.0,2.0,90.0,30,30,f,0.15,24
f,t,f,De Pijp - Rivierenbuurt,52.35488,4.89527,Entire home/apt,4,2.0,4.0,199.0,7,7,f,0.14,16
f,t,f,Westerpark,52.3811,4.8692,Entire home/apt,2,1.0,2.0,120.0,3,3,f,0.22,16
f,t,f,Bos en Lommer,52.37567,4.86047,Entire home/apt,2,1.0,1.0,250.0,3,3,f,0.08,17
f,t,f,De Aker - Nieuw Sloten,52.34711,4.81754,Entire home/apt,4,1.0,1.0,199.0,1,1,t,0.3,27
f,t,f,Centrum-West,52.38146,4.88133,Entire home/apt,2,1.0,1.0,125.0,2,2,f,0.24,17
f,t,t,Gaasperdam - Driemond,52.30074,4.98639,Private room,2,1.0,1.0,50.0,1,1,f,0.13,23
f,t,t,Oud-Noord,52.39515,4.91417,Entire home/apt,4,2.0,2.0,170.0,3,3,f,0.23,25
f,t,f,Bos en Lommer,52.37634,4.84641,Entire home/apt,4,2.0,2.0,90.0,25,25,f,0.33,8
f,t,t,Bos en Lommer,52.38412,4.85406,Entire home/apt,3,2.0,2.0,125.0,2,2,f,0.83,16
f,t,f,Noord-West,52.40614,4.91677,Entire home/apt,4,3.0,3.0,95.0,5,5,f,0.48,40
t,t,t,IJburg - Zeeburgereiland,52.35011,5.00257,Entire home/apt,3,1.0,2.0,139.0,3,3,t,0.46,25
f,t,f,Bos en Lommer,52.38107,4.85656,Entire home/apt,2,1.0,1.0,175.0,3,3,f,0.63,29
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36273,4.93963,Entire home/apt,2,1.0,1.0,90.0,2,2,t,1.0,10
f,t,f,Centrum-West,52.38461,4.88475,Entire home/apt,2,1.0,1.0,136.0,1,7,t,0.06,27
f,t,f,Centrum-West,52.38374,4.88671,Entire home/apt,2,1.0,1.0,138.0,1,1,t,0.33,27
f,t,f,Centrum-West,52.37939,4.88056,Entire home/apt,2,1.0,1.0,230.0,3,3,f,0.41,12
f,t,f,Slotervaart,52.35429,4.8324,Entire home/apt,2,1.0,1.0,114.0,3,3,t,0.33,18
f,t,t,Oud-Oost,52.35819,4.92373,Entire home/apt,4,2.0,2.0,270.0,2,2,f,0.23,9
t,t,f,De Pijp - Rivierenbuurt,52.351,4.89311,Entire home/apt,2,1.0,1.0,135.0,2,2,f,0.44,27
t,t,f,De Baarsjes - Oud-West,52.36498,4.87727,Private room,2,1.0,2.0,250.0,30,30,f,0.3,32
f,t,t,Centrum-West,52.37848,4.87932,Entire home/apt,4,2.0,3.0,257.0,1,1,t,0.33,29
f,t,f,Oud-Noord,52.39588,4.91448,Entire home/apt,4,3.0,2.0,165.0,3,3,f,0.4,29
f,t,f,Geuzenveld - Slotermeer,52.37338,4.83311,Entire home/apt,4,1.0,2.0,71.0,1,1,f,0.71,16
f,t,f,Westerpark,52.3801,4.8704,Entire home/apt,2,1.0,1.0,145.0,2,2,f,0.05,10
t,t,t,Westerpark,52.38944,4.88754,Private room,3,1.0,1.0,60.0,2,2,f,3.07,38
f,t,f,Westerpark,52.38202,4.87222,Entire home/apt,2,1.0,1.0,99.0,5,5,t,0.13,8
f,t,t,De Baarsjes - Oud-West,52.37133,4.85385,Private room,2,1.0,1.0,25.0,3,2,t,3.16,14
f,t,f,De Pijp - Rivierenbuurt,52.35035,4.9085,Entire home/apt,4,2.0,2.0,240.0,2,2,f,0.14,29
f,t,t,De Baarsjes - Oud-West,52.37138,4.85417,Private room,2,1.0,1.0,35.0,3,2,t,1.8,18
f,t,f,Bos en Lommer,52.37789,4.84991,Entire home/apt,2,1.0,1.0,149.0,3,3,f,0.27,9
f,t,t,Westerpark,52.37392,4.87251,Entire home/apt,2,1.0,1.0,150.0,1,1,f,0.67,24
f,t,t,Westerpark,52.38395,4.87331,Entire home/apt,2,1.0,1.0,160.0,10,10,f,0.37,26
f,t,t,De Pijp - Rivierenbuurt,52.35342,4.90207,Entire home/apt,2,1.0,1.0,240.0,2,2,t,0.18,25
f,t,f,Oostelijk Havengebied - Indische Buurt,52.37727,4.92994,Entire home/apt,2,1.0,1.0,150.0,3,3,t,0.4,14
f,t,f,De Pijp - Rivierenbuurt,52.34382,4.9101,Entire home/apt,3,1.0,2.0,91.0,9,9,t,0.33,8
f,t,t,De Baarsjes - Oud-West,52.36291,4.86277,Entire home/apt,2,1.0,1.0,90.0,20,20,t,0.33,15
f,t,f,Bos en Lommer,52.37644,4.8472,Entire home/apt,2,1.0,1.0,104.0,1,1,f,0.52,15
t,t,t,Oud-Oost,52.35981,4.91453,Private room,1,1.0,1.0,61.0,2,2,t,6.67,23
